@relation HumVar-Model_2

@attribute BCharge numeric
@attribute Binding numeric
@attribute CPhim numeric
@attribute CisPro numeric
@attribute Clash numeric
@attribute Glycine numeric
@attribute HBonds numeric
@attribute Impact numeric
@attribute Interface numeric
@attribute MLargest1 numeric
@attribute MLargest10 numeric
@attribute MLargest2 numeric
@attribute MLargest3 numeric
@attribute MLargest4 numeric
@attribute MLargest5 numeric
@attribute MLargest6 numeric
@attribute MLargest7 numeric
@attribute MLargest8 numeric
@attribute MLargest9 numeric
@attribute NLargest1 numeric
@attribute NLargest10 numeric
@attribute NLargest2 numeric
@attribute NLargest3 numeric
@attribute NLargest4 numeric
@attribute NLargest5 numeric
@attribute NLargest6 numeric
@attribute NLargest9 numeric
@attribute Proline numeric
@attribute Relaccess numeric
@attribute SPhobic numeric
@attribute SProtFT10 numeric
@attribute SProtFT11 numeric
@attribute SProtFT12 numeric
@attribute SProtFT2 numeric
@attribute SProtFT4 numeric
@attribute SProtFT5 numeric
@attribute SProtFT6 numeric
@attribute SProtFT7 numeric
@attribute SProtFT8 numeric
@attribute SProtFT9 numeric
@attribute SSGeom numeric
@attribute Voids numeric
@attribute dataset {PD,SNP}

@data
0.75,0,0.0316205533596838,0,3.05224316274844e-07,0,0.990344144590245,0.666097558274395,0.979607686946132,0.0125875978407736,0.0706616461742539,0.0450721967037266,0.0514193023384329,0.0536200741104211,0.0733098027669361,0.0801219475565434,0.0842643189114577,0.0878159587679723,0.0719288832170773,0.0125875978407736,0.0712946041405966,0.0595525109900172,0.0617638904977529,0.0659893192033292,0.0848899117090035,0.0811311654906323,0.0719288832170773,0,0.404774358100365,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0.150197628458498,0,3.26346076952733e-07,0,0.990344144590245,1,1,0.0607307786789991,0.0363361112598224,0.023061776628557,0.0194033263154701,0.0222109999440332,0.0290571376250884,0.0339818323028007,0.0386619656418502,0.0381832209510097,0.0359731426831214,0.0607307786789991,0.0366615952010131,0.0304708180776978,0.023306907471304,0.0273347023376657,0.0336470397465402,0.0344098682609754,0.0359731426831214,0,0.276517845074313,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0.0474308300395257,0,1.97830575363325e-07,0,0.990344144590245,0.333333333333333,1,0.0518007935902395,0.312457245510407,0.165911772979152,0.213349904592456,0.251824451753387,0.332578105083249,0.331124946900035,0.306276591894868,0.333656474340405,0.337407369810172,0.0518007935902395,0.313884712681965,0.219214136569858,0.256271857953725,0.296730087233981,0.320853680593236,0.323008272793632,0.304697130095567,0,0.0791495013487385,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,1,0,0,2.60749623016473e-07,0,0.990344144590245,1,0.87238209034485,0.0139284774995807,0.149481592519228,0.0687457611550817,0.0855785619628924,0.0795496106404551,0.10826095230572,0.113344289447374,0.132947842405381,0.146368535626296,0.147045260089621,0.0139284774995807,0.150820587149686,0.0908316655524048,0.10279534512627,0.097900361686246,0.125361988927764,0.114771976780562,0.147045260089621,0,0.00504821960636816,0.924901185770751,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0,0,2.58369706320373e-07,0,0.990344144590245,1,1,0.0259178910040221,0.290879240501811,0.128131824694086,0.139903974826712,0.160532231004812,0.200319206615369,0.238582971109328,0.287290689799569,0.305391196606446,0.290769610046841,0.0259178910040221,0.293484817112145,0.169296649737832,0.168050000455544,0.197564304226507,0.231961881240606,0.241588167819528,0.290769610046841,0,0.349396740695467,0.446640316205534,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0,0,0.189723320158103,0,3.53268884577366e-07,0,0.990344144590245,0.548201171444765,1,0.00771024180083916,0.0399884600055915,0.0313865195095528,0.0300709840792386,0.0319362030838994,0.0415830350121902,0.0434818988118481,0.0387498513697249,0.0408046784699178,0.0394564728744,0.00771024180083916,0.0403466601847934,0.0414700454987252,0.0361206956019227,0.0393033455176855,0.0481515436891791,0.0440295978309986,0.0394564728744,0,0.132681785859108,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,PD
0.75,0,0,0,3.31403399931946e-07,0,0.990344144590245,1,1,0.00666838080511878,0.0350215036493745,0.0256056986477521,0.0291954668143199,0.031678495613116,0.0295759830235222,0.0351661224367199,0.0356919450145528,0.0371392269281623,0.0346157750482185,0.00666838080511878,0.0353352118762322,0.0338320242110863,0.0350690408726652,0.0389861892878081,0.0342478426187521,0.0327848552261114,0.0346157750482185,0,0.0526154949194577,0,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.75,1,0,0,3.85546504768224e-07,0,0,1,0.720481927710843,0.0574953791031822,0.411772578831843,0.277996878733976,0.358434384423594,0.407207739554062,0.407724512841872,0.438509167521272,0.518161327177886,0.481570924192841,0.446568151166669,0.0574953791031822,0.415461068248724,0.367308748779639,0.430544582741669,0.501143684586528,0.47212919132765,0.444032639299246,0.446568151166669,0,0.00564178209792018,0.225296442687747,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,PD
0.25,0,0.608695652173913,0,2.02887898342538e-07,0,0.764050507551374,0.596519372451865,1,0.0408782328085218,0.21616075093242,0.144928926820827,0.123505363085028,0.136504263236467,0.16117959232037,0.17566541229173,0.204347241680582,0.219663225884168,0.220427222762011,0.0408782328085218,0.218097030041682,0.191490145554745,0.14835229912809,0.167993490288292,0.186639724088037,0.177878097952657,0.220427222762011,0,0.262442774111272,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0.276679841897233,0,2.87077451467081e-07,0,0.990344144590245,0.333333333333333,0.995054598559527,0.0200865860433554,0.10100171910226,0.0810659869753161,0.0865721873736974,0.093818534893982,0.128641343181222,0.150795319479427,0.146696789069083,0.102704346055337,0.0991197412880491,0.0200865860433554,0.101906450964329,0.107110002026259,0.103988869119747,0.115460885666781,0.148961692060463,0.152694740866905,0.0991197412880491,0,0.26293643004484,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0,0,3.13851514298207e-07,0,0,0.697719766395572,1,0.00140174186456807,0,0.00604407004560526,0.00408394130133506,0.00431985401782867,0.00394789284136975,0,0,0,0,0.00140174186456807,0,0.00798584435946918,0.00490555281506365,0.00531637134829841,0.00457150697575792,0,0,0,0.338189575632203,0.687747035573123,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,PD
0.5,0,0,0,3.68440853515005e-07,0,0.990344144590245,0.510368169665088,1,0.00443367938054623,0.00991011890953001,0.00967379243662952,0.0112397779566857,0.0121031402566402,0.0139477851226019,0.0159771895422032,0.0190582785770784,0.0204955529869988,0.00970459851791696,0.00443367938054623,0.00999888967911726,0.0127816852190364,0.0135010080527077,0.0148951302102522,0.0161509948588737,0.016178438597101,0.00970459851791696,0,0.520754118207089,0.8300395256917,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0,0,2.68633097072304e-07,0,0.990344144590245,1,0.98822397026121,0.0142158823601187,0.0838047480533695,0.0757198142986131,0.0712928941155054,0.0750839826997591,0.0719058681594094,0.0708600263461646,0.0818293672744568,0.0849879969368527,0.0834955116956944,0.0142158823601187,0.0845554365211546,0.10004626805348,0.085635671920168,0.0924045888341786,0.0832642098194889,0.0717525809030554,0.0834955116956944,0,0.30403916337073,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.75,0,0,0,1.85336012708799e-07,0,0,0.435641960373952,1,0.0632177495361462,0.204091344409349,0.099572158569499,0.113011075076689,0.134035217417901,0.181963928575276,0.211696152344337,0.25294287944663,0.275362027872346,0.255144510347028,0.0632177495361462,0.205919510738603,0.13156163890764,0.13574675945871,0.164954877318204,0.210707180321939,0.214362682053599,0.255144510347028,0,0.143342403281637,0.142292490118577,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0.0355731225296443,0,3.85546504768224e-07,0,0.990344144590245,0.359859985694988,0.956447276710146,0.07277870222666,0.465397862126809,0.311608304896681,0.273033526460017,0.30642719829028,0.367633382764279,0.420131215914113,0.491273464196905,0.494253730701168,0.482332468059805,0.07277870222666,0.469566704777681,0.411718495193865,0.327962692288169,0.377114775315634,0.425705215758914,0.425423198581807,0.482332468059805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0,0,5.74749882108186e-07,0.945646856893538,0.990344144590245,0.377743373716934,1,0.0136901740320961,0.0955202217582431,0.0635053802064497,0.0796525670101194,0.0792138099967071,0.108309425751249,0.122483919828707,0.122057766771957,0.134887469490422,0.106440245370303,0.0136901740320961,0.0963758526214076,0.083907710944941,0.095677152410541,0.0974870975079209,0.125418119299909,0.124026730160937,0.106440245370303,0,0.454651237959791,0.849802371541502,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0,0,3.10965865304186e-06,0,0.990344144590245,0.544014671643963,1,0.0600761424416712,0.430197904955654,0.203487518626315,0.245836146077022,0.250444805697678,0.32436993497377,0.34981184375952,0.413492010153386,0.438856080834966,0.433026378757776,0.0600761424416712,0.43405144086641,0.245836146077022,0.270578527240851,0.308218190671762,0.37560781916873,0.354218081963224,0.433026378757776,0,0.0225377441099207,0.968379446640316,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0,0,5.63891512182229e-07,0,0.990344144590245,1,1,0.0013926272347198,0,0.00767195051243381,0.00938580513456202,0,0,0,0,0,0,0.00138571775725418,0,0.0101367128877658,0.011274051070332,0,0,0,0,0.943107181488614,0.239141038675592,0.924901185770751,0,0,0,0,0,0,0,0,0,0,0,0.425105394695266,SNP
0.5,1,0.225296442687747,0,3.64722233677348e-07,0,0.990344144590245,0.476489391546063,0.534421985462511,0.0232074647054335,0.160860978758082,0.0928785765189929,0.106225816273569,0.118177097094543,0.13486569264963,0.154500517054207,0.180951543945449,0.185133984013125,0.166640080049886,0.0232074647054335,0.162301905250617,0.122717614258796,0.127596435306965,0.145438556586758,0.156169247624334,0.1564466091974,0.166640080049886,0,0.107752161213923,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0.343873517786561,0,3.12810300743663e-07,0,0.990344144590245,1,1,0.0366037654300025,0.247431756399046,0.153872018251943,0.173482445770482,0.200640884639463,0.224717507531337,0.244122531119798,0.254855686465081,0.238919752997898,0.24160563829633,0.0275832220833956,0.24883191242269,0.173482445770482,0.200640884639463,0.200495596654162,0.23655001943774,0.216374396051305,0.241286598894963,0,0.00548310697641618,1,0,0,0,0,0,0,0,0,0,0,0,0.386124456973343,PD
0.5,1,0,0,3.81530395343555e-07,0,0,0.403395087549105,0.570307676988948,0.00569649664500766,0.0438876694564901,0.030104717408972,0.0309909273439862,0.0359514937271659,0.0384753485599796,0.0377041935027097,0.041968019934551,0.0458468254264171,0.0440651420450426,0.00569649664500766,0.0442807971503765,0.0397764397003737,0.0372257139993726,0.0442448958670379,0.0445529631639236,0.0381791164100247,0.0440651420450426,0,0.198631867841254,0.849802371541502,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.75,0,0,0,3.2247871232157e-07,0,0,0.304912180676335,0.940456039032162,0.14293489022972,0.320785076526819,0.222272521131693,0.256998991204736,0.245618647608462,0.316908614987989,0.344555483563684,0.387963791080116,0.373876057259057,0.315347245384805,0.14293489022972,0.323658537317285,0.293681864331665,0.308702312729317,0.302278719457695,0.366967899663841,0.348895512530849,0.315347245384805,0,0.167684342291621,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.25,0,0.16600790513834,0,2.1196133074642e-07,0,0.990344144590245,0.612727343201103,1,0.0921561112637567,0.524659302484668,0.453494694421824,0.320843487202603,0.319276128348733,0.413762149779356,0.466625330936147,0.554225494098732,0.586650069838611,0.553756688951085,0.0921561112637567,0.529358984746592,0.59918862954459,0.3853911101335,0.392927736433562,0.479120541013631,0.472502954569154,0.553756688951085,0,0.00712274989862423,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.25,0,0,0,2.77409039889174e-07,0,0.744243624659569,1,1,0.0554400300723981,0.2708299873298,0.215020457167882,0.248999060552638,0.256560802693694,0.266638061349429,0.308121398320539,0.350126400355679,0.361098602940966,0.283318589845846,0.0554400300723981,0.276523915411554,0.284099934661273,0.299092947796015,0.315745044834358,0.308756545944789,0.312002502693872,0.283318589845846,0,0.00678189223020822,0.968379446640316,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,PD
0,0,0,0,3.48657795978672e-07,0,0.990344144590245,0.596421298704872,1,0.0480030801568481,0.179625366573276,0.112732157486979,0.14686910475109,0.173109136510771,0.151404114138806,0.176920502379308,0.199888333428112,0.200552972658255,0.197372275476021,0.0480030801568481,0.181234376734876,0.148949541816243,0.176416382385825,0.213042489324009,0.175320099038923,0.179148997184469,0.197372275476021,0,0.489606779541488,0.873517786561265,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0,0,2.76219081541124e-07,0,0.709581579598911,1,1,0.0201142239532178,0.0512399545538365,0.0646699093061457,0.0817319205143014,0.0925221882227686,0.0475398828737931,0.0528468017730025,0.0612098245904267,0.0653815597385426,0.0579433560044666,0.0201142239532178,0.0516989409939472,0.0854463675243774,0.0981748323925275,0.113865493722549,0.0550493427549202,0.0535124613299037,0.0579433560044666,0,0.198996232935078,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0,0,2.24009659020427e-07,0,0.990344144590245,0.389806292038883,1,0.0483110664396242,0.321115215542112,0.192207988177569,0.16069642630756,0.177674984023438,0.236306251638223,0.274324074987878,0.319299188866429,0.324369516521779,0.321565613353249,0.0483110664396242,0.323991633582105,0.253958519118892,0.193025498722526,0.218661600709917,0.273633485301119,0.277779467482359,0.321565613353249,0,0.00160438178409605,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0,0,2.38437903990534e-07,0,0.990344144590245,1,1,0.0448799963423872,0.246096329211057,0.229577070914082,0.299536344260323,0.257698359913212,0.24746771129934,0.254628815152048,0.261697848867567,0.286762786775693,0.25878736023899,0.0448799963423872,0.248300758919328,0.303333141904228,0.359797374247214,0.317145017283413,0.286558023213027,0.257836125690848,0.25878736023899,0,0.00208628400496007,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0,0,3.4196428027089e-07,0,0.990344144590245,0.769317405673831,1,0.0229178546925128,0.159002087906205,0.0867828407457251,0.108630238069181,0.129232487280574,0.170870690800458,0.181250026818164,0.152760904292442,0.158833365360622,0.158577084269907,0.0229178546925128,0.16042636321897,0.114663505558126,0.130484581153775,0.15904423848867,0.197861640711567,0.183533056414891,0.158577084269907,0,0.468444219817935,0.885375494071146,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.75,0,0,0,4.12023078012339e-07,0,0.990344144590245,1,1,0.00927737009410561,0.0689306470129855,0.0386779478372972,0.0437563591484511,0.0517861860986343,0.0658430968427629,0.0596350155116262,0.0716630564588255,0.0786093081818729,0.0712618008324028,0.00927737009410561,0.0695480994007268,0.0511039860957456,0.0525593085109845,0.0637323842139491,0.0762437554960989,0.0603861795682853,0.0712618008324028,0,0.338677354709419,0.561264822134387,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
1,0,0,0,3.21140009180014e-07,0,0.990344144590245,1,1,0.0541773598180955,0.166116434974511,0.122960331382337,0.120263348658497,0.114484591566198,0.141975131327131,0.154118626395081,0.167344765370955,0.183068940891009,0.176478095044738,0.0541773598180955,0.16760443768249,0.162463714251969,0.144458052902918,0.140894252424323,0.164401702205508,0.156059908234558,0.176478095044738,0,0.391034267949389,0.810276679841897,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,1,0.0395256916996047,0,3.00018248502125e-07,0,0,0.496466574816168,0.785688207374954,0.0174315825746507,0.0734098304096698,0.0769704529444134,0.0848915843070032,0.0862578141981198,0.0946704344297907,0.084204744884167,0.0977599478889331,0.0899125511600093,0.0818568093159505,0.0174315825746507,0.0740674054801838,0.101698698534917,0.10197016059861,0.106156034457903,0.109624695700621,0.0852653898293302,0.0818568093159505,0,0.112865026240164,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.75,0,0,0,2.7636782633463e-07,0,0,1,1,0.0351418964104677,0.237355080869188,0.175970188055048,0.224483493573942,0.159153886501986,0.173874249110423,0.187881622477483,0.224884068385436,0.24743231964573,0.236266078860739,0.0351418964104677,0.23948121006971,0.233105388223643,0.269645313823923,0.195867998936405,0.201339644881846,0.190248183808961,0.236266078860739,0,0.0642751779218261,0.632411067193676,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,PD
0.25,0,0,0,3.34973274976096e-07,0,0.990344144590245,0.368667364525837,1,0.0406957932013976,0.451588533766381,0.198650622408,0.220614097344951,0.254014965255046,0.332673256661508,0.383566258029358,0.439069341839293,0.481413177843235,0.480734370694781,0.0406957932013976,0.45563367813298,0.262470974110478,0.264997468479643,0.312611925714963,0.385222744026793,0.38839766762835,0.480734370694781,0,0.359722377305932,0.885375494071146,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0.110671936758893,0,3.35419509356615e-07,0,0.990344144590245,0.552414733169927,1,0.0175982920947786,0.0480158942603399,0.0766949023968797,0.0335123737245133,0.0331492503706172,0.0433478274919839,0.0437178986573754,0.0448811733261646,0.0482589105176662,0.0475020665052134,0.0144119939120153,0.0498594093693077,0.0836541576776254,0.0519449755503291,0.0460164857167571,0.0520286971724845,0.042806493100212,0.048206853546413,0,0.367838315928044,1,0,0,0,0,0,0,0,0,0,0,0,0.41135560688335,SNP
0.25,0,0,0,3.85546504768224e-07,0,0,1,1,0.173980201553868,0.65901695903302,0.727979943856576,0.832513980645434,0.812556861591565,0.836798885469815,0.987560662687566,0.899704290374445,0.802865820955025,0.674092550429978,0.173980201553868,0.664920161926797,1,1,1,0.968980693230885,1,0.674092550429978,0,0.133704358864356,0.691699604743083,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,PD
0.5,0,0,0,3.28577248855327e-07,0,0.990344144590245,0.780509230684821,1,0.0410040735044914,0.208707342172731,0.12208775464848,0.147864897283838,0.158346923714684,0.181522281627128,0.180572063625558,0.20849854988549,0.227235050665259,0.228124773409516,0.0410040735044914,0.21057685671159,0.161310805378363,0.177612509485067,0.194874883469112,0.210195770264623,0.182846553581981,0.228124773409516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0,0,3.01654441230694e-07,0,0.990344144590245,1,1,0.0165399659612678,0.142501085592257,0.0625909788359138,0.0644816298490708,0.0745099978784688,0.0999019759212648,0.117173923304341,0.127679868481593,0.140296735224186,0.141009614687414,0.0165399659612678,0.143777551712445,0.082699540461792,0.0774541104992366,0.091698195413088,0.115682618086869,0.118649848795579,0.141009614687414,0,0.144535405121093,0.885375494071146,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,PD
0.5,0,0,0,2.75475357573592e-07,0,0.990344144590245,1,1,0.0798572413749507,0.648208624063863,0.339885859746412,0.432383086480085,0.422749582526913,0.535811104368714,0.566704283611742,0.675332027110162,0.745566610547208,0.643934625926302,0.0798572413749507,0.654015010337988,0.449080761049884,0.519370360777444,0.52027076812676,0.62044850246246,0.573842504084257,0.643934625926302,0,0.00756939098137624,0.762845849802372,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.25,0,0.537549407114624,0,2.05267815038638e-07,0,0.990344144590245,0.420986325945865,1,0.0679663246769342,0.162728792286049,0.261800083157219,0.0979224885494694,0.0991483939488203,0.12377425018761,0.136800528639654,0.156366804009657,0.170423419883497,0.172339283901562,0.0679663246769342,0.164186449884016,0.345908419593816,0.117370134307242,0.129266792461293,0.15836456884598,0.149777103827036,0.168922661948751,0,0.00563590524156818,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,PD
0.5,0,0.106719367588933,0,4.38797140843465e-07,0,0.990344144590245,0.470822010207337,1,0.199529979120147,0.642736049395935,0.712829584287714,0.553994384987046,0.504798174702237,0.680157843901143,0.655826407095443,0.6840818267824,0.701417709465641,0.661702220224198,0.199529979120147,0.648493414596818,0.941839864858276,0.665447545466496,0.621246584163332,0.787596435097698,0.664087211929507,0.661702220224198,0,0.0428951745132494,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0,0,3.16082686200801e-07,0,0.990344144590245,0.296216389687906,1,0.0385494448822897,0.358037249198446,0.174663783227009,0.214211335564747,0.254083947557831,0.293960926812279,0.313783249160055,0.369019246974405,0.39401596393058,0.377536725785635,0.0385494448822897,0.361244399631493,0.230777899257002,0.257306592495506,0.312696821069425,0.340395365710164,0.317735670339602,0.377536725785635,0,0.356090480080395,0.446640316205534,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,1,0,0,3.12215321569638e-07,0,0.726665016093092,1,0.808556540210428,0.0125709856928243,0.0717561611078395,0.0487691665498037,0.0557340421266834,0.0588262856413988,0.0653260467571265,0.0726364615470434,0.0715363976157119,0.0749754059100387,0.0772278376379483,0.0141576663372169,0.0717447342281919,0.100279233662339,0.0715619805990527,0.0590887685047846,0.0669448238441821,0.0607272585074212,0.0752062879765651,0,0.232406161296199,0.723320158102767,0,0,0,0,0,0,0,0,0,0,0,0.431997136493998,SNP
